GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
310M300US27540,27540,"Jasper, IN Micro Area",54734,54653,54688,54806,54750,54823,54837,54785,54884,54923
310M300US27580,27580,"Jayuya, PR Micro Area",16642,16642,16641,16419,16163,15927,15654,15305,14976,14625
310M300US27600,27600,"Jefferson, GA Micro Area",60485,60460,60699,60976,60857,61285,62098,63375,64978,67519
310M300US27660,27660,"Jennings, LA Micro Area",31594,31594,31634,31590,31448,31299,31450,31428,31370,31477
310M300US27700,27700,"Jesup, GA Micro Area",30099,30099,30076,30300,30333,30007,29913,29441,29985,29817
310M300US27920,27920,"Junction City, KS Micro Area",34362,34357,35247,35275,37886,36777,36459,36682,35208,33855
310M300US27940,27940,"Juneau, AK Micro Area",31275,31275,31394,32162,32395,32570,32490,32612,32405,32094
310M300US28060,28060,"Kalispell, MT Micro Area",90928,90928,90853,91236,91576,92835,94468,95738,97693,100000
310M300US28180,28180,"Kapaa, HI Micro Area",67091,67091,67199,67832,68573,69626,70523,71387,71769,72159
310M300US28260,28260,"Kearney, NE Micro Area",52591,52591,52657,53389,54176,54536,54851,55302,55951,56262
310M300US28300,28300,"Keene, NH Micro Area",77117,77117,77050,76874,76802,76590,76263,76036,75697,75960
310M300US28340,28340,"Kendallville, IN Micro Area",47536,47540,47453,47309,47213,47267,47400,47543,47442,47452
310M300US28380,28380,"Kennett, MO Micro Area",31953,31953,31946,32006,31841,31723,31304,30825,30556,30119
310M300US28500,28500,"Kerrville, TX Micro Area",49625,49625,49619,49607,49686,49760,50275,50753,51296,51720
310M300US28540,28540,"Ketchikan, AK Micro Area",13477,13491,13544,13644,13700,13682,13780,13680,13727,13856
310M300US28580,28580,"Key West, FL Micro Area",73090,73090,73219,73981,74627,75914,76492,77003,77304,77013
310M300US28620,28620,"Kill Devil Hills, NC Micro Area",38327,38327,38399,38514,38546,38954,39027,39579,39799,40151
310M300US28780,28780,"Kingsville, TX Micro Area",32477,32474,32450,32462,32536,32451,32281,31831,31775,31505
310M300US28820,28820,"Kinston, NC Micro Area",59495,59518,59499,59441,59164,58831,58397,58126,57432,56883
310M300US28860,28860,"Kirksville, MO Micro Area",30038,30038,30066,30023,30054,30079,29926,29831,29714,29885
310M300US28900,28900,"Klamath Falls, OR Micro Area",66380,66380,66313,66287,65923,65730,65364,65777,66283,66935
310M300US29060,29060,"Laconia, NH Micro Area",60088,60072,60094,60265,60327,60106,60172,60248,60606,60785
310M300US29260,29260,"La Grande, OR Micro Area",25748,25744,25729,25879,25772,25500,25610,25676,26043,26222
310M300US29300,29300,"LaGrange, GA Micro Area",67044,67040,67053,67637,68304,68809,69267,69527,69776,69786
310M300US29380,29380,"Lake City, FL Micro Area",67531,67530,67556,67309,67886,67429,67851,68255,69274,69612
310M300US29500,29500,"Lamesa, TX Micro Area",13833,13833,13827,13744,13601,13202,13434,12984,13042,12813
310M300US29660,29660,"Laramie, WY Micro Area",36299,36299,36433,36883,37332,37573,37793,38036,37987,38332
310M300US29780,29780,"Las Vegas, NM Micro Area",29393,29387,29404,29332,29058,28749,28418,28144,27956,27748
310M300US29860,29860,"Laurel, MS Micro Area",84823,84823,84804,84753,84879,85349,84832,84914,84772,84512
310M300US29900,29900,"Laurinburg, NC Micro Area",36157,36157,36059,36276,36091,35907,35658,35319,35250,35093
310M300US29980,29980,"Lawrenceburg, TN Micro Area",41869,41851,41967,42064,42073,41921,42210,42449,42979,43396
310M300US30060,30060,"Lebanon, MO Micro Area",35571,35571,35675,35635,35451,35625,35505,35442,35427,35443
310M300US30220,30220,"Levelland, TX Micro Area",22935,22927,22851,22927,23063,23400,23461,23315,23103,23088
310M300US30260,30260,"Lewisburg, PA Micro Area",44947,44949,44990,45084,45155,44743,44964,45536,45440,44595
310M300US30280,30280,"Lewisburg, TN Micro Area",30617,30606,30681,30840,30915,31070,31250,31543,31973,32931
310M300US30380,30380,"Lewistown, PA Micro Area",46682,46682,46634,46712,46738,46635,46492,46427,46316,46388
310M300US30420,30420,"Lexington, NE Micro Area",26370,26370,26358,26234,26102,26090,26052,25996,25846,25737
310M300US30580,30580,"Liberal, KS Micro Area",22952,22950,22979,23163,23400,23354,23297,23174,22756,22159
310M300US30660,30660,"Lincoln, IL Micro Area",30305,30305,30281,30252,30333,29793,29644,29412,29338,29245
310M300US30820,30820,"Lock Haven, PA Micro Area",39238,39241,39244,39471,39696,39798,39456,39367,38985,38998
310M300US30880,30880,"Logan, WV Micro Area",36743,36745,36713,36446,36303,35919,35235,34419,33644,32925
310M300US30900,30900,"Logansport, IN Micro Area",38966,38966,38978,38924,38769,38574,38493,38168,38013,37994
310M300US30940,30940,"London, KY Micro Area",126369,126369,126561,127065,126764,127154,127204,127366,127417,127615
310M300US31060,31060,"Los Alamos, NM Micro Area",17950,17950,17995,18177,18169,17830,17710,17725,18152,18738
310M300US31220,31220,"Ludington, MI Micro Area",28705,28687,28715,28633,28643,28647,28711,28721,28846,29073
310M300US31260,31260,"Lufkin, TX Micro Area",86771,86771,86903,87282,87496,87365,87601,87901,87830,87805
310M300US31300,31300,"Lumberton, NC Micro Area",134168,134233,134504,135221,135684,135217,135035,134562,133514,132606
310M300US31380,31380,"Macomb, IL Micro Area",32612,32612,32630,32503,32538,32215,31892,31670,31387,30823
310M300US31500,31500,"Madison, IN Micro Area",32428,32404,32402,32283,32450,32404,32410,32313,32249,32089
310M300US31580,31580,"Madisonville, KY Micro Area",46920,46920,46840,46844,46619,46431,46172,46067,45708,45547
310M300US31620,31620,"Magnolia, AR Micro Area",24552,24552,24722,24682,24373,24247,24014,24089,23983,23627
310M300US31660,31660,"Malone, NY Micro Area",51599,51606,51653,51554,51811,51246,51158,50609,51139,51116
310M300US31680,31680,"Malvern, AR Micro Area",32923,33009,33227,33129,33492,33506,33396,33478,33446,33574
310M300US31820,31820,"Manitowoc, WI Micro Area",81442,81442,81328,81037,80729,80489,79946,79457,79331,79175
310M300US31930,31930,"Marietta, OH Micro Area",61778,61778,61705,61588,61424,61334,61118,60952,60535,60418
310M300US31940,31940,"Marinette, WI-MI Micro Area",65778,65778,65630,65269,65061,64992,64549,64099,63510,63356
310M300US31980,31980,"Marion, IN Micro Area",70061,70063,69906,69639,69118,68893,68371,67519,66802,66491
310M300US32000,32000,"Marion, NC Micro Area",44996,44996,45098,45059,45019,45069,45080,45049,44989,45159
310M300US32020,32020,"Marion, OH Micro Area",66501,66501,66455,66584,66267,65952,65784,65379,65334,64967
310M300US32100,32100,"Marquette, MI Micro Area",67077,67077,67083,67446,67810,67750,67734,67280,66461,66502
310M300US32140,32140,"Marshall, MN Micro Area",25857,25857,25846,25820,25624,25720,25761,25771,25861,25831
310M300US32180,32180,"Marshall, MO Micro Area",23370,23370,23417,23336,23479,23224,23277,23035,22852,22660
310M300US32220,32220,"Marshall, TX Micro Area",65631,65629,65752,66324,66242,66254,66626,66760,66730,66661
310M300US32260,32260,"Marshalltown, IA Micro Area",40648,40648,40687,40953,41007,40913,40672,40346,40160,40288
310M300US32280,32280,"Martin, TN Micro Area",35021,35015,35042,34855,34548,34144,33987,33846,33568,33337
310M300US32300,32300,"Martinsville, VA Micro Area",67972,67996,67893,67146,66605,66175,65574,65218,64723,64369
310M300US32340,32340,"Maryville, MO Micro Area",23370,23370,23396,23414,23311,23141,22987,22629,22492,22472
310M300US32380,32380,"Mason City, IA Micro Area",51749,51749,51683,51526,51193,51007,50728,50430,50539,50475
310M300US32460,32460,"Mayfield, KY Micro Area",37121,37121,37225,37568,37516,37339,37523,37165,37148,37121
310M300US32500,32500,"Maysville, KY Micro Area",17490,17490,17505,17548,17467,17330,17137,17036,17158,17174
310M300US32540,32540,"McAlester, OK Micro Area",45837,45837,45781,45691,45516,45251,44833,44701,44395,44184
310M300US32620,32620,"McComb, MS Micro Area",53535,53535,53577,53563,53017,52792,52535,52408,52038,51915
310M300US32660,32660,"McMinnville, TN Micro Area",39839,39824,39860,39887,39731,39859,39934,40206,40400,40651
310M300US32700,32700,"McPherson, KS Micro Area",29180,29152,29097,29114,29181,29373,28863,28615,28402,28708
310M300US32740,32740,"Meadville, PA Micro Area",88765,88761,88631,88188,87754,87579,87293,86701,86505,86159
310M300US32860,32860,"Menomonie, WI Micro Area",43857,43857,43877,43778,43786,44013,44046,44219,44327,44693
310M300US32940,32940,"Meridian, MS Micro Area",107449,107454,107624,107630,107196,106974,105738,104308,103078,101866
310M300US32980,32980,"Merrill, WI Micro Area",28743,28743,28777,28465,28486,28318,28096,27863,27854,27838
310M300US33020,33020,"Mexico, MO Micro Area",25529,25529,25451,25527,25527,25544,25815,25941,25875,25641
310M300US33060,33060,"Miami, OK Micro Area",31848,31848,31854,31839,32122,32107,31876,31805,31523,31312
310M300US33180,33180,"Middlesborough, KY Micro Area",28691,28691,28708,28656,28295,28041,27841,27379,27192,26894
310M300US33300,33300,"Milledgeville, GA Micro Area",55149,55242,55125,54543,55580,55123,54428,54105,53847,53467
310M300US33420,33420,"Mineral Wells, TX Micro Area",28111,28122,28082,28052,27856,27872,28016,27956,28132,28570
310M300US33500,33500,"Minot, ND Micro Area",69540,69539,69996,72329,73913,76506,78176,79955,78664,77309
310M300US33580,33580,"Mitchell, SD Micro Area",22835,22835,22815,22948,23120,23143,23190,23106,23221,23127
310M300US33620,33620,"Moberly, MO Micro Area",25414,25414,25454,25275,25325,24944,25048,25030,24970,24945
310M300US33940,33940,"Montrose, CO Micro Area",41276,41278,41187,40925,40605,40509,40553,40534,41160,41784
310M300US33980,33980,"Morehead City, NC Micro Area",66469,66463,66700,67426,67776,68386,68644,68729,68855,68881
310M300US34020,34020,"Morgan City, LA Micro Area",54650,54650,54556,54135,53545,53550,53273,52920,52174,50973
310M300US34140,34140,"Moscow, ID Micro Area",37244,37239,37252,37806,38072,38196,38503,38661,38792,39333
